time,Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1,O2
17.1250,-5.581,-12.704,13.288,-1.174,-8.157,0.578,36.376,-6.261,21.066,-6.617,-38.049,-23.765,-6.291,-23.602,4.233,16.534,9.735,2.017,33.051
17.1289,-12.645,-10.182,10.817,-0.573,-7.878,11.807,40.399,-10.731,17.511,-7.503,-32.440,-21.178,-2.630,-26.792,-0.457,15.515,9.375,1.366,26.773
17.1328,-19.366,-10.922,8.106,2.281,-6.865,21.851,43.038,-14.075,12.663,-7.415,-21.120,-15.696,-0.171,-28.791,-1.298,11.032,13.334,1.846,16.411
17.1367,-21.460,-10.020,6.789,1.984,-3.097,29.682,40.069,-20.380,8.903,-9.074,-13.431,-7.853,-0.600,-28.351,-4.270,4.573,13.255,1.746,4.689
17.1406,-24.235,-4.698,6.293,3.944,-0.499,31.500,32.923,-20.521,3.677,-6.655,-8.754,-0.431,-1.100,-26.562,-4.079,-3.536,12.560,6.718,-5.018
17.1445,-25.923,-3.862,6.979,6.586,3.259,31.665,27.217,-25.198,-1.245,-9.445,-3.445,11.940,0.055,-22.223,-6.342,-9.490,10.844,13.626,-14.941
17.1484,-26.404,-0.309,3.842,5.573,4.424,31.648,23.392,-27.228,-0.199,-9.859,3.654,19.365,-1.860,-14.546,-4.454,-16.609,11.370,17.083,-18.824
17.1523,-30.456,0.292,2.973,8.136,7.187,24.738,20.588,-26.734,-5.094,-8.547,11.815,30.849,-0.248,-4.656,-3.670,-18.626,4.721,18.916,-22.488
17.1562,-33.342,5.489,1.198,7.877,8.132,19.636,14.725,-26.254,-5.561,-7.084,22.352,33.914,-1.347,1.623,-1.625,-19.048,2.893,15.282,-28.293
17.1602,-29.314,5.224,2.059,5.510,7.685,11.850,6.375,-20.939,-9.672,-7.909,26.436,38.283,0.510,4.464,-1.951,-21.393,-3.266,17.493,-30.156
17.1641,-23.093,9.677,-2.311,2.100,12.071,3.094,-2.120,-19.180,-14.320,-4.029,31.863,37.104,-0.798,10.660,-0.790,-25.737,-8.940,18.019,-33.335
17.1680,-9.454,12.983,-6.989,-2.014,10.710,-4.371,-13.187,-16.050,-15.925,-4.520,34.306,36.345,-1.422,14.679,1.518,-26.910,-15.120,17.158,-30.454
17.1719,1.203,17.654,-10.392,-6.638,9.902,-6.700,-17.544,-16.174,-13.703,-5.450,36.609,37.996,-6.506,19.491,2.875,-23.396,-19.826,12.757,-22.490
17.1758,8.725,14.374,-13.739,-9.923,4.372,-11.850,-23.092,-12.515,-16.386,-5.982,33.135,35.625,-6.648,26.636,3.335,-18.652,-27.665,8.452,-17.428
17.1797,14.090,13.422,-17.162,-17.737,1.595,-18.257,-27.527,-9.487,-14.033,-6.115,30.971,36.103,-9.063,28.008,2.948,-11.678,-30.156,3.052,-11.450
17.1836,18.994,12.186,-12.306,-21.671,-3.969,-26.742,-31.745,-1.571,-9.755,-6.511,26.147,31.552,-5.174,27.751,2.828,-7.237,-33.455,1.038,-6.719
17.1875,25.677,12.427,-10.380,-26.237,-4.222,-37.495,-33.950,3.611,-8.362,-3.882,19.461,22.733,0.079,26.467,5.584,-4.564,-35.214,-4.797,0.120
17.1914,27.932,10.012,-4.345,-30.184,-4.697,-42.545,-35.120,6.883,-2.490,-4.411,11.980,10.768,0.936,26.976,6.271,1.743,-32.797,-6.221,9.605
17.1953,32.604,7.962,-3.595,-28.049,-6.973,-45.323,-25.173,6.353,-0.232,-2.667,0.626,0.139,1.377,23.080,5.257,3.598,-30.926,-6.782,18.540
17.1992,34.751,4.446,-2.235,-29.262,-6.960,-46.320,-16.338,7.271,-0.055,-6.559,-5.795,-5.818,-1.219,20.130,2.627,6.957,-29.867,-10.312,23.349
17.2031,34.413,-1.792,2.009,-24.531,-9.874,-38.763,-5.475,7.807,5.325,-5.614,-12.365,-12.793,1.390,12.805,-1.669,13.390,-24.940,-9.714,26.696
17.2070,32.742,-6.898,7.416,-24.670,-12.288,-34.827,1.554,9.434,9.731,-8.123,-18.022,-13.500,4.559,5.086,-1.850,17.574,-19.996,-16.697,29.144
17.2109,32.846,-11.350,14.243,-24.767,-12.414,-24.985,6.726,9.449,12.576,-7.922,-18.069,-19.289,3.818,0.001,-6.251,15.469,-10.321,-19.092,31.902
17.2148,30.919,-14.882,21.507,-20.321,-10.592,-16.691,11.235,9.644,19.830,-8.744,-22.222,-21.310,6.930,-4.213,-3.687,15.357,-2.953,-21.293,37.669
17.2188,26.929,-14.546,23.383,-19.225,-4.374,-9.492,19.687,4.625,20.715,-8.492,-30.326,-27.678,5.787,-7.997,-3.411,13.252,2.709,-23.158,35.121
17.2227,18.693,-17.341,24.307,-11.592,0.955,2.662,28.872,-1.080,20.527,-6.764,-31.174,-34.292,3.944,-8.793,-2.413,10.969,2.205,-20.706,29.532
17.2266,12.176,-22.661,26.310,-4.657,2.923,12.103,41.312,-2.252,18.005,-4.826,-36.410,-36.357,4.422,-11.404,-5.134,10.227,2.334,-12.958,21.690
17.2305,2.789,-27.193,30.137,1.496,5.484,21.024,46.130,-7.047,14.712,-4.567,-34.455,-34.767,7.680,-14.253,-6.223,11.110,2.377,-8.650,14.023
17.2344,-2.790,-29.501,30.738,10.262,6.510,29.128,50.613,-7.918,13.421,0.242,-30.311,-29.927,6.732,-18.574,-3.451,6.668,1.295,-4.004,9.794
17.2383,-7.209,-32.600,27.617,17.361,6.852,33.024,48.184,-10.527,7.280,1.742,-25.125,-23.190,6.983,-19.259,-2.232,-2.491,1.981,2.599,5.111
17.2422,-13.997,-30.283,17.663,22.285,10.946,38.508,47.520,-10.217,3.732,4.562,-18.171,-17.955,4.334,-19.905,0.816,-8.668,0.232,10.598,-4.255
17.2461,-20.371,-26.520,9.177,24.603,16.016,40.350,42.227,-11.777,1.733,8.328,-12.213,-11.480,0.225,-15.934,-1.423,-10.426,-5.270,16.997,-13.547
17.2500,-25.846,-25.114,0.384,23.993,19.477,38.569,35.265,-9.802,-2.301,12.321,-7.125,-5.959,-1.684,-13.682,-2.147,-14.879,-10.739,24.468,-23.060
17.2539,-33.650,-22.628,-4.798,23.297,20.556,32.986,22.205,-10.910,-4.789,13.123,-2.086,1.058,-0.519,-8.054,-4.131,-11.598,-18.912,32.036,-30.904
17.2578,-35.163,-21.022,-9.800,21.258,19.383,27.626,9.082,-12.281,-6.226,17.610,0.086,5.872,1.872,0.987,-0.733,-11.990,-20.174,35.590,-36.147
17.2617,-34.175,-20.724,-12.661,17.880,15.014,19.783,-0.828,-14.878,-8.194,20.108,5.507,10.160,5.687,6.733,3.245,-11.530,-23.179,36.656,-33.488
17.2656,-30.410,-17.729,-15.503,13.170,9.602,12.187,-8.134,-14.078,-8.878,21.859,6.160,11.854,4.734,16.559,4.309,-12.892,-25.148,32.102,-30.883
17.2695,-26.071,-13.244,-18.942,13.118,5.373,1.275,-15.698,-12.581,-8.896,22.519,6.627,15.365,5.159,20.633,8.406,-9.223,-27.565,30.008,-32.396
17.2734,-21.510,-5.614,-27.097,10.353,2.478,-6.048,-23.091,-10.110,-5.837,16.831,6.902,10.850,2.832,21.953,6.548,-7.373,-29.179,31.912,-32.532
17.2773,-20.740,-3.426,-31.009,5.497,-1.597,-20.168,-33.090,-8.502,-0.373,17.409,4.895,9.811,-0.246,23.107,5.019,-3.943,-28.433,30.061,-28.986
17.2812,-12.834,-0.361,-29.773,-1.821,-4.196,-33.007,-43.089,-4.583,4.053,13.577,5.393,8.815,0.091,23.269,2.997,-1.614,-24.823,25.712,-19.285
17.2852,-5.782,1.498,-28.318,-9.617,-6.254,-42.884,-51.807,-0.054,7.021,10.814,4.973,9.919,-1.263,20.484,0.795,4.295,-19.756,20.900,-7.676
17.2891,5.212,-1.015,-26.017,-15.426,-8.866,-48.668,-53.492,3.338,7.067,6.303,0.568,9.546,1.016,20.273,3.702,6.655,-12.550,13.576,6.377
17.2930,14.105,3.395,-21.265,-22.418,-12.039,-45.401,-47.411,4.854,7.389,0.435,-1.073,6.715,1.725,23.315,4.847,11.406,-9.752,5.036,14.078
17.2969,22.823,3.991,-17.744,-27.326,-10.736,-43.778,-43.379,6.064,7.385,-6.007,-6.729,0.309,0.961,18.062,0.815,16.588,-6.945,-2.496,15.460
17.3008,27.904,2.126,-14.733,-29.083,-10.250,-42.059,-37.652,9.187,10.430,-12.930,-7.951,-6.447,-0.617,10.452,0.875,19.971,0.836,-11.669,19.929
17.3047,31.161,1.403,-10.269,-29.917,-11.808,-41.040,-32.788,11.151,12.208,-21.534,-12.503,-9.267,-0.629,2.785,-4.400,18.893,6.738,-16.113,19.664
17.3086,31.908,-0.671,-6.698,-32.262,-14.320,-32.254,-27.128,10.791,18.591,-27.694,-16.887,-15.781,-3.640,-5.366,-2.515,17.865,19.775,-20.191,23.886
17.3125,29.596,-1.433,-4.053,-33.432,-11.594,-24.685,-17.367,13.676,22.010,-32.108,-14.429,-15.045,-4.085,-9.600,-1.561,15.550,27.483,-26.114,24.785
17.3164,30.018,-0.819,-0.259,-33.179,-8.458,-10.349,-5.299,19.687,22.422,-33.121,-13.510,-14.877,-10.011,-12.213,-3.625,15.854,29.114,-28.861,24.818
17.3203,26.991,-1.587,0.194,-30.931,-7.295,2.554,7.470,22.903,22.038,-35.613,-15.955,-15.274,-16.788,-11.287,-2.253,18.547,30.412,-29.160,21.720
17.3242,28.964,-1.506,4.182,-27.711,-1.331,15.297,16.390,20.397,18.762,-35.397,-15.230,-16.494,-22.370,-15.335,-2.345,19.160,32.431,-31.090,17.983
17.3281,25.748,-2.291,4.011,-23.322,6.073,27.483,22.844,21.440,10.615,-33.504,-11.699,-17.106,-28.092,-18.106,-3.335,17.914,35.014,-26.049,10.527
17.3320,20.882,-3.219,3.079,-16.886,10.745,35.876,28.696,14.225,5.881,-35.943,-8.892,-17.923,-29.740,-18.011,-1.511,14.742,39.607,-16.792,5.316
17.3359,13.180,-1.726,2.367,-10.307,16.649,40.959,35.295,11.468,0.354,-32.148,0.941,-15.636,-34.475,-20.719,0.930,6.121,36.241,-10.209,-1.217
17.3398,2.744,4.304,-2.168,-2.349,21.840,48.492,43.418,7.724,-5.874,-29.897,6.082,-14.256,-33.065,-18.022,1.859,-1.111,31.385,-1.726,-9.296
17.3438,-6.158,8.875,-2.887,3.597,27.694,50.704,44.188,6.728,-12.752,-28.310,15.647,-10.845,-36.707,-13.271,5.570,-5.440,22.696,1.749,-17.492
17.3477,-17.773,11.993,-11.634,9.994,28.353,54.785,43.320,7.693,-14.163,-19.991,15.916,-5.511,-39.703,-8.212,8.113,-9.804,16.848,7.045,-24.938
17.3516,-23.604,13.979,-17.413,15.478,27.900,53.414,32.372,7.571,-16.220,-12.941,16.861,0.795,-41.702,-3.528,12.067,-14.536,9.878,13.585,-28.235
17.3555,-25.273,13.100,-21.162,18.606,25.888,46.604,22.925,7.903,-20.700,-6.082,15.094,5.862,-41.491,2.600,13.853,-15.015,6.444,23.028,-30.313
17.3594,-32.162,13.700,-25.147,18.220,23.291,42.043,17.768,4.413,-21.711,3.494,13.115,11.037,-34.621,6.670,13.437,-13.972,0.523,31.786,-30.992
17.3633,-34.891,17.462,-27.048,18.093,26.113,33.620,13.723,3.969,-19.290,6.813,14.592,18.055,-32.052,12.183,10.065,-13.992,-5.291,37.505,-32.289
17.3672,-38.596,17.630,-25.843,14.176,26.346,21.636,9.816,-1.341,-18.759,12.849,15.198,24.884,-24.983,16.921,1.821,-12.971,-13.267,43.016,-27.332
17.3711,-42.009,13.387,-26.708,11.595,25.112,7.086,2.516,-3.023,-16.999,14.923,10.478,27.829,-16.272,21.033,-1.059,-14.228,-17.126,40.463,-22.976
17.3750,-41.444,11.588,-27.846,8.403,17.885,-3.809,-7.347,-7.124,-15.419,19.088,7.626,30.645,-10.427,25.298,1.044,-12.097,-20.802,37.680,-13.825
17.3789,-36.797,8.072,-25.416,2.700,10.310,-16.493,-13.339,-11.226,-13.891,21.652,0.989,28.717,-3.758,25.052,4.507,-9.602,-17.375,29.816,-6.562
17.3828,-32.577,3.196,-24.122,3.619,5.911,-22.846,-19.357,-11.204,-10.247,25.552,-1.800,28.174,3.718,27.537,7.455,-6.192,-13.066,21.504,-0.282
17.3867,-30.773,-1.648,-19.904,2.281,1.480,-32.036,-23.527,-10.071,-6.309,30.685,-3.824,25.702,12.069,26.193,6.536,-2.311,-9.067,11.852,3.771
17.3906,-23.638,-5.992,-12.461,3.545,-1.870,-40.336,-24.564,-10.321,0.905,32.460,-3.519,26.520,20.276,27.488,2.296,1.835,-3.822,1.916,8.550
17.3945,-16.659,-9.947,-7.946,1.801,-0.923,-49.751,-24.871,-13.240,3.865,29.616,-3.574,23.988,23.291,25.574,-2.980,4.050,-1.510,-8.305,15.306
17.3984,-8.263,-12.611,-0.667,-0.554,-3.872,-54.059,-26.093,-14.537,5.496,26.251,-8.892,25.266,28.597,25.851,-4.069,4.308,3.787,-20.364,20.528
17.4023,1.055,-17.086,2.559,-9.484,-7.627,-59.561,-24.239,-17.266,7.636,19.477,-10.662,21.714,27.643,19.050,-3.789,5.793,5.958,-34.723,26.300
17.4062,10.605,-16.015,6.074,-14.633,-9.896,-57.177,-18.206,-18.233,7.988,14.218,-9.959,19.797,30.928,16.519,-2.326,3.450,12.659,-41.179,29.761
17.4102,15.911,-20.355,8.698,-18.281,-14.119,-52.189,-9.411,-21.026,6.705,5.977,-8.757,14.540,31.759,11.369,-3.024,3.539,19.754,-50.438,30.208
17.4141,24.438,-22.080,13.979,-17.217,-13.395,-40.274,-6.515,-24.330,10.631,3.412,-4.274,13.948,31.238,3.305,-3.175,2.034,25.014,-50.755,27.140
17.4180,31.197,-29.216,19.702,-15.324,-5.925,-24.798,-1.762,-24.816,14.496,3.345,1.645,10.203,30.140,-3.047,-0.429,-0.907,28.081,-53.844,26.688
17.4219,36.956,-29.859,26.114,-13.395,0.130,-11.541,2.560,-25.001,17.815,-0.108,6.002,10.498,26.069,-8.237,2.241,-2.717,28.403,-53.015,29.264
17.4258,39.586,-24.278,27.191,-10.443,4.771,6.392,9.790,-21.783,15.645,-1.671,13.996,10.477,22.177,-13.899,7.929,-5.101,26.608,-53.225,28.819
17.4297,44.050,-18.840,29.096,-9.272,8.660,16.322,14.366,-16.389,10.008,-8.495,20.150,11.219,11.985,-12.234,9.673,-8.471,23.516,-52.043,23.751
17.4336,40.540,-13.405,28.484,-2.222,7.133,26.706,24.190,-12.612,3.256,-12.191,27.877,8.861,6.559,-13.539,7.908,-7.475,24.199,-49.966,15.644
17.4375,37.277,-13.020,29.716,3.064,4.112,39.602,25.696,-9.300,-5.255,-16.495,32.463,8.562,-2.886,-13.577,4.120,-9.704,20.111,-41.851,5.895
17.4414,30.901,-8.582,30.816,8.419,0.839,46.197,22.774,-4.607,-9.936,-15.152,39.348,13.457,-7.949,-10.400,1.477,-12.156,17.652,-31.357,-1.459
17.4453,23.659,-8.419,30.076,13.500,-3.631,54.689,19.559,-0.472,-14.503,-13.294,40.951,13.686,-9.436,-10.165,1.135,-15.860,10.771,-18.069,-7.727
17.4492,19.265,-2.830,27.736,12.901,-4.293,58.847,12.907,7.151,-18.775,-13.037,41.212,14.764,-14.643,-13.648,1.014,-17.397,4.928,-8.150,-8.703
17.4531,12.079,4.969,21.215,14.226,-5.493,55.602,5.969,11.899,-20.470,-5.662,40.129,13.326,-14.045,-10.040,5.138,-19.386,-0.679,3.154,-11.833
17.4570,4.099,8.694,14.547,16.588,-7.906,50.895,5.334,10.903,-25.201,-3.931,37.828,11.462,-15.366,-6.723,2.714,-21.393,-3.222,15.639,-13.506
17.4609,-9.972,14.481,9.693,18.904,-8.768,44.333,-2.117,10.250,-27.952,0.511,36.830,6.103,-14.713,2.316,-1.131,-17.276,-7.338,20.176,-17.338
17.4648,-20.123,13.135,2.027,24.076,-16.309,39.750,-4.598,9.866,-27.170,3.715,30.663,4.694,-11.933,7.624,-4.327,-13.934,-15.149,26.540,-16.709
17.4688,-26.019,13.341,0.642,27.489,-21.191,32.476,-9.618,10.095,-26.386,8.491,23.238,5.445,-11.621,10.293,-9.363,-6.256,-18.330,31.224,-14.348
17.4727,-29.877,17.207,-4.044,25.653,-27.105,26.895,-13.925,11.701,-24.069,5.476,16.292,4.144,-11.136,14.404,-16.346,-0.603,-21.806,30.286,-12.627
17.4766,-29.509,16.420,-5.879,18.119,-33.473,15.407,-18.167,9.774,-23.320,8.646,11.105,5.948,-9.197,16.057,-21.091,4.278,-21.713,29.294,-9.206
17.4805,-29.806,16.900,-14.424,11.208,-37.717,3.746,-16.907,10.522,-15.546,11.531,6.428,4.192,-4.504,16.453,-23.089,7.105,-19.373,23.510,-8.591
17.4844,-30.295,14.564,-17.563,4.636,-38.625,-9.136,-17.481,9.345,-13.547,16.156,4.872,-0.490,-0.944,15.162,-24.489,10.557,-14.494,16.741,-8.005
17.4883,-34.565,10.525,-20.221,4.483,-38.668,-18.127,-20.291,7.365,-7.980,20.647,1.124,-8.673,5.029,18.638,-25.251,15.808,-6.614,7.949,-6.056
17.4922,-32.435,4.457,-20.131,1.371,-34.018,-20.307,-19.482,6.560,-5.526,22.211,-6.883,-15.746,9.943,13.758,-28.339,17.976,-5.786,-0.514,-2.081
17.4961,-31.098,-0.868,-16.191,-0.256,-31.434,-20.980,-18.315,5.452,-3.423,18.628,-16.341,-18.269,14.673,10.903,-26.207,23.925,-0.559,-11.228,2.337
17.5000,-29.059,-6.822,-9.327,-5.079,-27.028,-22.349,-13.612,3.233,-0.902,11.114,-22.467,-17.754,14.390,2.752,-27.087,24.995,2.072,-16.870,5.227
17.5039,-25.373,-10.501,-8.122,-11.863,-24.031,-23.286,-6.397,3.333,5.620,3.168,-29.467,-17.989,13.592,-1.456,-24.884,29.978,10.661,-22.440,9.923
17.5078,-22.500,-17.623,-4.085,-17.327,-21.690,-25.250,3.175,-3.943,11.475,-1.630,-29.053,-21.342,10.170,-6.532,-22.600,26.784,21.309,-30.254,8.852
17.5117,-19.257,-27.301,-2.670,-18.061,-15.559,-22.364,9.964,-7.454,16.259,-2.793,-28.329,-21.448,12.315,-5.636,-15.450,27.236,27.051,-33.802,8.847
17.5156,-12.820,-31.400,-3.888,-18.052,-9.317,-16.953,15.984,-8.565,17.506,-1.433,-20.277,-26.638,10.077,-5.639,-8.727,20.130,26.204,-39.431,7.473
17.5195,-9.250,-30.769,0.203,-19.217,-3.089,-8.190,23.438,-4.309,16.348,-1.830,-17.120,-30.359,8.142,-6.991,-4.855,15.141,24.723,-38.483,10.063
17.5234,-5.393,-28.359,0.572,-21.914,3.820,0.937,27.449,0.658,13.958,-8.067,-10.634,-31.221,5.858,-10.134,0.884,14.010,25.407,-36.583,10.634
17.5273,0.287,-22.129,-1.566,-22.090,8.746,5.528,33.793,3.649,14.387,-12.741,-2.534,-31.792,2.644,-9.309,2.231,10.618,24.727,-32.967,9.267
17.5312,5.824,-20.279,0.076,-22.074,12.983,8.731,34.996,3.149,11.764,-17.341,3.811,-33.675,-2.886,-10.088,6.632,7.068,26.081,-23.408,10.101
17.5352,6.793,-16.145,2.436,-21.476,14.418,13.938,35.063,2.397,9.801,-20.968,8.642,-30.677,-5.006,-10.704,13.042,2.949,20.067,-14.863,9.196
17.5391,10.935,-13.602,2.769,-19.580,15.355,17.939,34.430,3.016,11.249,-25.104,12.241,-30.387,-5.540,-7.031,20.161,-2.968,16.413,-7.858,6.188
17.5430,9.370,-4.124,0.402,-13.456,18.923,18.355,30.057,4.420,8.425,-24.451,12.191,-27.974,-4.780,-4.049,22.978,-6.525,5.185,3.063,6.652
17.5469,12.515,1.938,-0.994,-7.572,15.297,21.712,23.381,8.681,3.517,-22.845,14.018,-26.053,-4.925,-0.472,24.308,-11.041,-0.202,12.387,1.155
17.5508,10.350,9.726,-3.038,-2.987,12.728,17.509,16.363,8.996,4.145,-21.072,15.987,-18.901,-3.993,-1.349,19.001,-15.984,-3.134,19.250,-1.340
17.5547,8.094,19.026,-4.729,1.968,10.617,17.720,13.283,10.779,4.054,-14.602,15.307,-16.143,2.147,1.716,15.387,-18.894,-4.217,30.454,-5.903
17.5586,3.897,28.097,-8.054,6.186,9.277,16.653,6.014,7.396,1.119,-11.511,15.162,-8.436,5.249,9.352,13.812,-23.496,-7.805,36.028,-7.258
17.5625,2.274,33.622,-8.205,11.831,5.148,13.181,0.239,10.246,-0.100,-6.812,12.808,-3.964,9.272,18.119,10.631,-28.040,-9.602,41.408,-6.628
17.5664,-0.671,39.516,-6.078,17.191,7.371,8.806,-5.322,11.216,-0.818,-6.755,10.008,0.813,11.468,22.452,13.275,-32.867,-15.067,42.789,-7.619
17.5703,-1.923,42.721,-7.060,19.584,6.198,1.411,-10.763,14.286,-3.420,-1.839,7.669,6.828,14.210,25.984,10.680,-30.595,-18.820,43.931,-7.573
17.5742,-6.705,42.990,-7.208,22.050,6.006,-13.153,-17.095,14.474,1.243,2.261,7.379,9.992,19.511,28.959,6.188,-31.831,-21.959,41.238,-9.059
17.5781,-6.587,45.862,-6.411,25.058,3.598,-20.965,-26.009,9.393,7.613,5.886,2.548,19.153,24.114,27.841,2.938,-29.491,-17.708,38.874,-10.072
17.5820,-7.820,41.299,-7.179,27.473,3.631,-31.568,-29.992,5.557,11.255,11.749,-3.608,24.965,28.633,25.502,-1.744,-26.817,-11.806,33.653,-4.765
17.5859,-6.528,37.667,-5.880,28.206,1.275,-31.136,-36.628,1.175,17.542,17.195,-10.665,25.042,35.987,26.140,0.647,-24.029,-13.524,25.678,-3.071
17.5898,-3.336,33.317,-6.253,28.566,4.501,-33.845,-36.442,-3.055,22.881,20.995,-13.816,28.376,36.691,24.512,-1.730,-21.408,-9.760,16.947,-0.084
17.5938,-3.489,20.122,-5.407,25.776,7.812,-36.104,-33.046,-8.217,23.155,20.934,-14.531,27.061,38.297,16.973,-4.155,-19.116,-11.688,6.941,0.397
17.5977,-2.210,9.663,-4.569,20.774,10.492,-37.738,-26.225,-11.728,21.712,19.660,-16.428,27.454,36.522,11.492,-6.726,-12.646,-8.750,-1.766,-4.621
17.6016,-0.346,-0.258,0.262,16.332,11.421,-40.756,-18.937,-15.390,19.539,19.900,-11.532,27.229,35.556,3.894,-6.091,-7.935,-4.889,-10.182,-4.286
17.6055,-1.030,-10.677,3.906,14.663,13.641,-43.528,-14.306,-21.951,19.366,19.501,-11.200,29.691,33.722,-2.779,-5.285,-2.196,-0.515,-19.767,-6.236
17.6094,2.684,-18.432,7.140,14.637,16.507,-41.341,-8.539,-25.351,20.987,20.063,-7.172,29.474,28.977,-5.578,-1.374,6.612,-1.111,-30.458,-5.876
17.6133,3.610,-25.193,15.277,11.593,20.667,-32.034,-5.826,-27.874,18.454,20.081,-3.437,29.018,23.075,-6.770,2.119,10.973,-0.568,-35.337,-6.883
17.6172,1.165,-27.998,19.008,12.500,23.128,-22.961,-1.418,-28.182,17.374,15.828,2.520,27.557,12.519,-13.131,6.961,14.899,-1.079,-37.617,-6.242
17.6211,1.072,-31.063,21.267,8.178,24.680,-13.020,7.379,-30.841,15.992,12.384,11.218,19.825,3.151,-17.582,8.302,20.179,-2.894,-37.819,-10.966
17.6250,0.872,-32.933,22.311,5.307,21.158,-2.017,12.616,-25.211,11.084,9.954,18.751,15.852,-6.164,-26.584,8.559,23.912,0.678,-34.718,-10.992
17.6289,1.256,-30.438,23.155,2.083,18.345,8.574,20.191,-20.744,5.139,7.333,24.152,8.834,-11.770,-30.449,9.498,25.828,1.609,-32.087,-11.548
17.6328,2.406,-28.288,22.993,-2.092,14.807,16.327,25.595,-17.939,0.007,4.158,22.819,8.924,-14.844,-34.175,11.337,27.173,-2.264,-30.952,-10.686
17.6367,2.518,-25.241,22.227,-5.927,10.619,23.329,29.024,-11.959,-8.256,5.176,24.043,6.022,-18.440,-34.628,8.643,27.168,-9.684,-26.161,-8.098
17.6406,2.221,-19.243,22.310,-8.924,8.690,27.122,27.567,-11.680,-11.761,4.155,23.875,2.735,-20.705,-36.599,9.572,24.147,-14.385,-18.238,-7.831
17.6445,-0.655,-14.366,23.663,-14.668,5.562,30.993,27.491,-7.957,-11.925,0.686,27.066,-1.669,-25.456,-31.642,6.960,22.497,-19.382,-10.181,-7.856
17.6484,-3.355,-6.126,27.820,-15.080,-0.544,33.491,25.466,-3.687,-13.036,-0.558,26.011,-8.224,-27.282,-28.754,4.535,21.759,-21.438,1.447,-8.496
17.6523,-2.227,-1.128,24.795,-12.620,-7.337,34.628,22.238,0.658,-13.268,-3.524,28.533,-13.374,-26.699,-24.817,5.574,14.512,-24.537,6.036,-10.679
17.6562,-2.658,6.687,21.763,-10.811,-11.207,35.613,21.286,2.693,-12.502,-4.977,27.786,-19.273,-25.859,-20.646,1.893,7.373,-23.873,13.149,-9.228
17.6602,-1.573,10.845,14.382,-6.025,-19.514,29.490,13.353,10.394,-17.852,-5.045,23.021,-19.402,-23.269,-12.788,-2.351,2.574,-25.764,17.645,-3.586
17.6641,-0.273,16.348,8.451,-6.004,-20.726,26.661,7.765,14.739,-18.024,-1.766,20.951,-18.856,-22.192,-8.673,-6.164,0.446,-28.112,20.298,0.632
17.6680,-0.798,17.940,2.409,-3.599,-24.056,20.704,4.059,20.384,-21.208,-0.229,16.012,-13.713,-22.349,-5.558,-12.976,-0.572,-27.876,26.321,6.663
17.6719,-4.150,21.293,0.980,-5.377,-26.964,20.045,-4.569,30.143,-17.853,0.417,7.702,-13.656,-19.802,-5.869,-20.564,0.830,-27.636,28.220,8.942
17.6758,-2.280,23.889,-2.989,-3.579,-25.430,17.614,-6.109,32.514,-18.719,2.465,4.246,-12.110,-15.881,-0.391,-22.601,-0.804,-20.229,32.584,8.952
17.6797,-1.118,24.187,-7.471,-0.438,-28.695,12.388,-12.568,30.488,-11.587,2.340,-2.977,-11.334,-6.722,4.554,-23.183,-2.961,-12.070,31.219,6.705
17.6836,2.988,20.673,-10.652,-1.025,-29.380,9.301,-15.936,23.928,-9.714,-3.232,-7.085,-13.601,-2.379,8.370,-20.097,-4.653,-5.964,27.298,7.519
17.6875,7.857,16.400,-17.664,1.220,-27.071,2.094,-18.094,18.523,-2.014,-7.352,-6.346,-16.269,3.060,14.520,-17.720,-3.310,-1.144,24.917,7.624
17.6914,9.817,8.731,-22.384,-3.329,-23.269,-0.557,-22.413,17.549,4.690,-10.646,-8.520,-14.461,4.039,18.715,-15.362,-4.933,7.217,19.188,3.769
17.6953,10.692,4.872,-28.438,-3.962,-19.608,-4.968,-21.336,20.320,7.249,-10.026,-6.571,-15.377,2.953,20.481,-8.054,1.751,13.521,17.745,-1.694
17.6992,10.719,3.302,-29.864,-3.943,-10.135,-9.464,-18.922,20.222,6.456,-9.068,-6.151,-11.499,8.928,19.519,-1.673,3.443,19.085,11.144,-0.662
17.7031,12.865,-0.720,-33.747,-2.260,-7.200,-7.729,-19.769,20.503,6.832,-11.394,-6.343,-11.053,13.360,19.226,1.177,5.383,25.675,7.365,-2.186
17.7070,13.741,-0.783,-34.665,-0.475,0.856,-9.043,-18.657,15.991,2.699,-12.352,-7.359,-10.302,20.788,18.840,8.633,6.491,32.417,-1.270,-4.233
17.7109,14.503,-1.859,-31.801,2.337,5.777,-3.344,-18.721,12.085,5.168,-16.599,-10.027,-12.529,25.270,21.154,9.495,5.166,33.588,-5.140,-3.451
17.7148,15.376,-4.316,-28.135,1.295,4.946,-0.463,-15.626,5.812,3.304,-20.390,-11.194,-11.884,22.712,20.462,13.794,1.986,32.101,-9.645,-5.320
17.7188,13.777,-1.087,-23.124,1.476,7.111,2.948,-11.408,4.845,4.847,-26.133,-12.630,-10.705,19.580,16.911,23.104,4.841,29.778,-12.470,-5.133
